anomaly,z_flag,iso_flag,res_flag,TIT,TAT,TEY,CDP,CO,NOx,TEY_pred,residual
1,0,1,0,1098.2,548.49,143.88,12.937,1.4746,53.051,144.22450857839488,-0.3445085783948798
1,0,1,0,1099.8,548.55,145.68,13.032,1.4483,54.997,145.93159313352743,-0.25159313352742174
1,0,1,0,1099.7,547.44,146.77,13.042,1.8127,56.118,146.37906049433354,0.3909395056664664
1,0,1,0,1099.8,545.85,147.98,13.19,1.2216,56.531,148.76020971589338,-0.7802097158933918
1,0,1,0,1100.0,545.52,148.57,13.143,1.3393,57.094,148.30380599533686,0.26619400466313436
1,0,1,0,1099.9,543.89,149.6,13.226,1.3201,56.934,149.6670773831343,-0.06707738313431832
1,0,1,0,1100.0,544.63,149.71,13.226,1.0195,56.072,149.815818050541,-0.10581805054098936
1,0,1,0,1099.9,544.35,149.81,13.3,1.0915,55.695,150.9542460661616,-1.1442460661615996
1,0,1,0,1055.9,549.73,114.4,10.821,3.8645,53.992,115.64412985622558,-1.2441298562255696
1,0,1,0,1051.6,549.68,110.46,10.468,3.9039,54.191,110.30084048383854,0.15915951616145207
1,0,1,0,1091.4,544.15,141.99,12.825,1.8145,52.7,143.26161730667508,-1.2716173066750684
1,0,1,0,1100.0,548.68,144.45,13.023,1.3311,53.902,145.3946453278401,-0.9446453278401066
1,0,1,0,1099.4,548.28,144.13,12.972,1.0547,53.844,144.17763642943686,-0.047636429436863637
1,0,1,0,1099.1,549.76,143.47,12.816,0.96677,54.947,141.5203162068646,1.9496837931353923
1,0,1,0,1097.7,549.57,142.98,12.776,1.4024,54.714,140.6648318425621,2.3151681574378813
1,0,1,0,1100.0,547.06,146.38,13.042,1.8991,56.045,144.23914944570336,2.140850554296634
1,0,1,0,1100.0,546.34,147.02,13.102,2.2261,56.4,144.93242340881068,2.0875765911893325
1,0,1,0,1100.0,546.37,146.73,13.166,1.912,56.751,145.72283093803156,1.0071690619684261
1,0,1,0,1099.8,548.18,145.43,13.02,1.7724,56.482,143.62442884127495,1.8055711587250585
1,0,1,0,1099.8,547.27,145.98,13.066,1.7373,56.838,144.48338772149575,1.4966122785042444
1,0,1,0,1099.8,548.5,145.18,12.989,1.9567,57.743,143.46660637352102,1.7133936264789895
1,0,1,0,1098.8,548.28,144.12,12.867,1.8443,54.214,142.0442456630133,2.075754336986705
1,0,1,0,1099.9,547.3,145.4,13.015,1.9414,54.285,144.70374522124098,0.6962547787590267
1,0,1,0,1099.9,545.96,146.09,13.183,2.0454,54.248,147.23673810076758,-1.1467381007675783
1,0,1,0,1100.0,547.08,145.87,13.08,1.9471,55.184,145.98613268090443,-0.1161326809044283
1,0,1,0,1099.9,545.54,147.49,13.141,1.8996,55.206,147.21321484344833,0.2767851565516821
1,0,1,0,1099.9,546.32,147.44,13.147,1.7751,56.184,147.56268572449238,-0.1226857244923849
1,0,1,0,1100.0,545.21,148.37,13.193,1.6736,56.466,148.41660495759493,-0.04660495759492278
1,0,1,0,1099.9,544.11,149.36,13.253,1.8256,56.904,149.52513433609494,-0.16513433609492267
1,0,1,0,1099.9,544.74,149.22,13.205,1.5664,55.511,148.9958230134522,0.22417698654780338
1,0,1,0,1099.9,543.84,149.72,13.351,1.0369,53.739,151.10152051967242,-1.3815205196724207
1,0,1,0,1100.0,544.23,149.83,13.254,1.3465,55.211,149.8964148411702,-0.06641484117020013
1,0,1,0,1064.3,548.16,121.02,11.291,3.517,52.809,121.9008158295251,-0.8808158295251047
1,0,1,0,1086.6,545.53,138.29,12.537,1.9933,54.474,139.45149167671005,-1.1614916767100567
1,0,1,0,1099.8,540.93,150.35,13.433,1.3394,53.436,151.513837788665,-1.1638377886650062
1,0,1,0,1099.9,542.83,148.97,13.375,1.3316,53.928,149.98177993510473,-1.0117799351047267
1,0,1,0,1100.1,544.37,147.76,13.237,1.0072,53.062,147.55882144373987,0.2011785562601176
1,0,1,0,1100.0,545.25,147.19,13.123,0.75801,54.345,145.50102445188926,1.688975548110733
1,0,1,0,1100.0,545.28,147.42,13.168,1.3515,55.065,145.8372051167614,1.5827948832385914
1,0,1,0,1099.8,548.23,145.36,12.994,1.7771,56.051,143.2431727997162,2.116827200283808
1,0,1,0,1099.9,545.52,147.08,13.157,1.9303,55.165,145.51346995295773,1.5665300470422778
1,0,1,0,1100.0,545.67,146.67,13.144,2.2301,55.495,145.23164914017644,1.4383508598235437
1,0,1,0,1099.9,546.59,146.06,13.097,2.5778,56.578,144.5064480673824,1.5535519326176086
1,0,1,0,1100.0,546.74,146.12,13.105,2.6026,56.264,144.76579751640688,1.3542024835931272
1,0,1,0,1099.9,548.38,144.97,13.006,2.5234,55.761,143.60188111005124,1.3681188899487609
1,0,1,0,1099.9,544.66,147.31,13.212,2.1397,55.243,146.9500895413296,0.35991045867041294
1,0,1,0,1100.1,546.2,146.72,13.088,2.3224,55.516,145.47417608445892,1.2458239155410809
1,0,1,0,1100.0,543.82,148.33,13.257,1.9385,55.116,148.11541684281733,0.2145831571826875
1,0,1,0,1100.0,545.39,147.57,13.153,1.2989,53.187,146.89522310467143,0.6747768953285629
1,0,1,0,1100.1,544.47,148.74,13.257,1.3061,53.336,148.76276513953215,-0.02276513953214021
1,0,1,0,1099.9,545.35,148.38,13.165,1.5101,54.826,147.899138567485,0.4808614325149847
1,0,1,0,1099.9,544.51,149.23,13.277,1.1271,55.013,149.92621973121524,-0.6962197312152512
1,0,1,0,1100.0,543.87,149.92,13.294,1.0408,55.34,150.4120846959015,-0.49208469590152504
1,0,1,0,1099.8,544.57,149.39,13.312,1.355,55.824,150.7791174633095,-1.3891174633095034
1,0,1,0,1099.9,542.62,150.91,13.345,1.6673,57.096,151.36798193918546,-0.4579819391854585
1,0,1,0,1100.0,543.07,150.69,13.318,1.6747,56.624,151.05735101390775,-0.3673510139077507
1,0,1,0,1100.0,543.49,150.24,13.306,1.8121,57.236,150.8097568647398,-0.5697568647397873
1,0,1,0,1100.0,542.5,150.94,13.342,1.1128,56.128,151.13463965947233,-0.19463965947232964
1,0,1,0,1100.0,544.27,148.37,13.236,1.2095,56.395,149.04297166626316,-0.6729716662631517
1,0,1,0,1100.0,547.59,145.37,13.06,1.8048,55.116,145.60726444326093,-0.23726444326092633
1,0,1,0,1099.9,546.67,145.57,13.058,1.1689,53.591,145.10963446415678,0.4603655358432093
1,0,1,0,1099.8,546.92,145.55,13.113,0.34407,51.343,145.65138779644317,-0.10138779644316287
1,0,1,0,1099.9,546.56,146.04,13.077,1.0901,53.956,144.89894137164222,1.1410586283577686
1,0,1,0,1100.0,546.72,146.51,13.079,1.2914,54.235,144.60212587558243,1.9078741244175603
1,0,1,0,1099.9,545.82,146.68,13.168,1.7652,55.279,145.5626412259087,1.117358774091315
1,0,1,0,1099.5,547.36,144.87,12.961,1.6336,63.429,142.35047501892984,2.5195249810701625
1,0,1,0,1099.4,548.86,143.35,12.898,1.1372,68.952,141.24977297523287,2.100227024767122
1,0,1,0,1099.6,547.17,144.65,13.044,0.85023,66.852,143.34048756225005,1.3095124377499587
1,0,1,0,1100.1,543.95,147.86,13.272,1.5004,63.303,146.91890397103694,0.9410960289630736
1,0,1,0,1100.0,543.47,148.06,13.29,1.94,56.171,147.6381149591252,0.4218850408747983
1,0,1,0,1100.1,544.53,147.71,13.2,1.881,55.701,146.74864366726186,0.9613563327381485
1,0,1,0,1099.9,544.19,148.02,13.308,2.3422,55.564,148.6318343416329,-0.6118343416328855
1,0,1,0,1100.0,545.55,147.33,13.173,3.1743,58.021,146.9722399428259,0.35776005717411863
1,0,1,0,1099.9,544.3,148.52,13.27,2.9227,58.412,148.61560444426328,-0.09560444426327308
1,0,1,0,1100.1,544.15,148.96,13.29,2.6206,57.521,149.10517152613448,-0.14517152613447593
1,0,1,0,1099.7,544.36,148.64,13.289,2.0282,56.861,149.2325809887067,-0.5925809887067146
1,0,1,0,1100.0,546.7,147.19,13.102,2.2445,57.309,146.58442202099945,0.6055779790005431
1,0,1,0,1099.8,544.51,149.06,13.277,2.0178,57.321,149.31513555919162,-0.2551355591916149
1,0,1,0,1099.9,546.61,147.7,13.098,1.792,57.898,146.9727786396818,0.7272213603181967
1,0,1,0,1100.0,545.61,148.1,13.148,1.8373,57.371,147.65834790648174,0.4416520935182575
1,0,1,0,1099.8,548.18,145.74,12.97,1.8569,57.543,144.88825899575903,0.8517410042409779
1,0,1,0,1099.8,546.28,146.48,13.097,1.6031,56.092,146.5803333598488,-0.1003333598488041
1,0,1,0,1099.7,546.27,146.06,13.124,1.8992,55.158,146.47111500670357,-0.41111500670356804
1,0,1,0,1100.0,546.35,145.74,13.157,1.9214,54.873,146.5180397427136,-0.7780397427135881
1,0,1,0,1099.3,548.23,143.64,12.964,1.873,56.297,143.3999629214769,0.24003707852307343
1,0,1,0,1100.0,547.18,145.06,13.054,1.756,55.591,144.36120147883452,0.6987985211654859
1,0,1,0,1099.9,546.96,145.79,13.076,1.9103,56.593,144.44534168084243,1.3446583191575598
1,0,1,0,1099.7,547.28,145.31,12.992,1.9364,53.911,143.1601304661836,2.1498695338164
1,0,1,0,1099.6,548.62,144.48,12.999,2.1077,53.239,143.245063007576,1.2349369924239966
1,0,1,0,1099.6,547.73,145.19,13.032,2.1706,53.705,143.80847316973666,1.3815268302633399
1,0,1,0,1099.9,547.45,145.64,13.081,1.5489,53.785,144.61975291371795,1.0202470862820405
1,0,1,0,1099.9,547.19,145.8,13.066,1.5325,53.618,144.58450855200834,1.215491447991667
1,0,1,0,1099.8,548.46,145.04,12.938,1.8883,55.555,142.93721651545104,2.102783484548951
1,0,1,0,1099.5,547.49,145.38,13.007,2.1682,57.016,144.17473550633053,1.2052644936694605
1,0,1,0,1099.8,548.08,145.39,12.957,2.0445,55.588,143.7596357352529,1.6303642647470724
1,0,1,0,1099.9,545.92,146.75,13.109,2.4281,54.872,146.25794290186894,0.49205709813105614
1,0,1,0,1100.0,547.45,146.02,13.012,2.3815,55.468,145.0858107449002,0.9341892550998239
1,0,1,0,1099.8,546.39,146.47,13.147,2.412,55.521,147.11287242028453,-0.6428724202845331
1,0,1,0,1099.6,547.85,145.56,13.05,2.4448,55.847,145.80466944371213,-0.24466944371212662
1,0,1,0,1098.8,547.44,145.35,12.929,1.9595,55.392,144.1969995578107,1.1530004421892954
1,0,1,0,1098.6,548.98,144.13,12.898,2.0115,55.204,143.83437715523468,0.29562284476531886
1,0,1,0,1099.6,546.53,146.35,13.095,1.8904,54.746,146.66914246888948,-0.3191424688894813
1,0,1,0,1100.0,547.22,146.57,13.048,1.4002,53.623,146.02434142331697,0.5456585766830244
1,0,1,0,1100.0,546.24,147.04,13.143,1.4898,53.788,147.5101106283335,-0.470110628333515
1,0,1,0,1099.8,547.61,146.07,13.053,1.8057,55.002,146.34359769753866,-0.27359769753866203
1,0,1,0,1099.7,546.31,146.83,13.051,1.2554,54.668,146.2169708005664,0.6130291994336119
1,0,1,0,1099.8,546.76,145.83,13.061,1.375,54.022,145.90137821521782,-0.07137821521780552
1,0,1,0,1099.7,546.77,145.32,13.028,1.4815,54.363,144.81167900221556,0.5083209977844376
1,0,1,0,1099.7,549.0,143.48,12.937,2.1281,53.359,143.1350022074418,0.3449977925581891
1,0,1,0,1099.1,548.7,143.3,12.974,2.2253,52.585,143.46790361866925,-0.16790361866924286
1,0,1,0,1099.6,548.8,144.19,13.003,2.3586,55.554,143.66582864656672,0.5241713534332746
1,0,1,0,1098.7,548.56,143.74,12.918,2.2948,54.278,142.3028921684368,1.4371078315631962
1,0,1,0,1099.9,548.15,144.89,12.951,2.6832,53.544,142.70444421867865,2.185555781321341
1,0,1,0,1099.7,546.66,145.66,13.063,2.2778,53.791,144.29346170330098,1.3665382966990194
1,0,1,0,1099.8,548.57,144.65,12.949,1.882,55.675,142.65640555804904,1.993594441950961
1,0,1,0,1099.7,547.43,145.25,13.031,2.0361,55.882,143.9220401089209,1.3279598910791037
1,0,1,0,1099.9,548.59,144.59,12.948,1.971,56.19,142.94962788027652,1.6403721197234802
1,0,1,0,1099.7,548.0,144.96,13.028,1.4808,54.341,144.41577657070172,0.5442234292982846
1,0,1,0,1099.9,548.09,145.02,13.042,1.1139,53.428,145.00652396010042,0.013476039899586567
1,0,1,0,1099.9,547.11,145.75,13.058,1.5489,53.28,145.59183948365887,0.15816051634112682
1,0,1,0,1099.9,546.81,145.82,13.057,1.813,52.933,145.87835001528325,-0.05835001528325279
1,0,1,0,1099.9,547.95,145.18,13.023,1.7103,53.276,145.60423426951968,-0.4242342695196726
1,0,1,0,1099.5,547.0,145.65,13.045,2.0072,53.335,146.05656501435948,-0.40656501435947234
1,0,1,0,1098.4,548.12,144.21,12.983,2.0764,54.3,145.2584125478981,-1.0484125478980957
1,0,1,0,1100.1,546.65,146.46,13.067,2.3131,55.97,146.542257755766,-0.08225775576599403
1,0,1,0,1099.8,547.26,145.93,13.076,2.1467,56.591,146.66857266361825,-0.7385726636182426
1,0,1,0,1099.8,544.93,146.71,13.172,1.3381,53.249,147.3323832146355,-0.622383214635505
1,0,1,0,1099.9,545.96,146.29,13.123,1.6348,54.493,146.3252979306867,-0.03529793068670983
1,0,1,0,1100.1,547.28,145.24,13.093,1.7132,55.57,145.66290971720144,-0.4229097172014349
1,0,1,0,1100.0,546.29,145.94,13.1,1.8212,56.128,145.51967728310206,0.4203227168979424
1,0,1,0,1099.8,547.61,145.11,12.972,1.9629,56.144,143.55652302174644,1.5534769782535705
1,0,1,0,1099.9,548.6,144.77,13.007,1.3211,54.004,143.9854770802874,0.7845229197126002
1,0,1,0,1099.9,547.6,145.32,13.029,1.3462,53.333,144.15528075498963,1.1647192450103603
1,0,1,0,1099.9,547.57,145.88,13.04,1.584,54.442,144.2439976926832,1.6360023073168009
1,0,1,0,1099.8,547.79,145.8,13.004,1.4392,56.069,143.73759585283779,2.0624041471622263
1,0,1,0,1100.0,547.31,146.78,13.125,1.5117,56.395,145.565299233025,1.2147007669749996
1,0,1,0,1100.1,547.45,146.49,13.06,1.7855,57.264,144.82777685801537,1.66222314198464
1,0,1,0,1099.6,547.36,146.21,13.08,2.3016,57.152,145.4277921438537,0.7822078561463002
1,0,1,0,1099.8,546.58,146.39,13.121,2.2427,55.649,146.3222921786271,0.06770782137289189
1,0,1,0,1099.9,547.23,145.95,13.068,2.4097,56.517,145.81042041533988,0.13957958466011178
1,0,1,0,1099.7,546.55,145.92,13.091,2.9229,57.373,146.31365972838705,-0.393659728387064
1,0,1,0,1098.5,549.21,143.58,12.867,3.0114,56.873,143.29806648992184,0.2819335100781757
1,0,1,0,1099.0,547.29,145.12,13.034,2.4892,55.647,145.8212289620746,-0.7012289620745946
1,0,1,0,1099.7,548.1,145.33,13.032,1.5832,54.367,145.7315858308055,-0.4015858308054874
1,0,1,0,1100.0,544.95,147.67,13.214,1.5831,54.235,148.382339273438,-0.7123392734380047
1,0,1,0,1100.1,546.49,146.75,13.147,1.6052,55.247,147.50615926894693,-0.7561592689469308
1,0,1,0,1099.8,545.97,147.0,13.09,1.51,54.995,146.71323948469382,0.2867605153061845
1,0,1,0,1099.9,546.49,146.94,13.119,1.2227,54.153,147.17932274953486,-0.239322749534864
1,0,1,0,1099.7,545.5,147.8,13.205,1.3858,55.018,148.4646161840867,-0.6646161840866966
1,0,1,0,1099.9,546.19,146.83,13.153,1.4322,54.97,147.49234504474714,-0.6623450447471271
1,0,1,0,1100.0,545.62,146.65,13.164,1.5588,54.294,147.01472779895656,-0.36472779895655094
1,0,1,0,1100.0,544.96,147.49,13.188,1.5795,54.242,147.08093277662107,0.4090672233789405
1,0,1,0,1100.0,546.14,146.51,13.11,1.2409,53.356,145.7467317376955,0.7632682623044786
1,0,1,0,1100.0,545.83,146.75,13.137,1.362,53.85,145.9517052784849,0.7982947215151057
1,0,1,0,1100.0,546.76,146.35,13.074,1.6641,54.596,145.0126948574068,1.3373051425931806
1,0,1,0,1100.0,545.26,147.3,13.175,1.3011,53.74,146.3278564027076,0.9721435972924155
1,0,1,0,1100.0,546.77,146.67,13.087,1.3352,53.824,144.99761795423538,1.672382045764607
1,0,1,0,1100.0,543.76,148.53,13.302,1.712,53.32,148.14839822762218,0.3816017723778202
1,0,1,0,1100.0,543.53,148.81,13.297,1.6661,52.616,148.22674155768405,0.5832584423159517
1,0,1,0,1099.9,544.65,147.93,13.191,1.6147,53.001,146.78885435700488,1.1411456429951272
1,0,1,0,1100.0,545.43,147.43,13.181,2.054,54.286,146.7836274087763,0.6463725912236953
1,0,1,0,1100.0,544.46,147.73,13.231,1.8936,54.053,147.6903455363924,0.03965446360757596
1,0,1,0,1100.1,545.14,147.47,13.143,2.0893,53.347,146.58807873220601,0.8819212677939845
1,0,1,0,1099.9,543.23,148.55,13.292,2.2076,52.788,148.8191785293996,-0.2691785293995963
1,0,1,0,1099.9,546.08,146.57,13.089,1.4616,51.858,145.92869272013237,0.6413072798676183
1,0,1,0,1099.4,546.56,145.89,13.078,1.6174,52.625,145.8001239810023,0.0898760189976997
1,0,1,0,1099.9,546.19,146.65,13.162,1.7059,52.401,147.04860207021858,-0.39860207021857263
1,0,1,0,1099.8,544.08,148.14,13.282,1.4419,51.433,148.849320512444,-0.709320512444009
1,0,1,0,1099.9,543.57,148.62,13.287,1.4582,51.362,148.96898298826179,-0.3489829882617812
1,0,1,0,1100.0,542.89,149.13,13.386,1.631,51.73,150.43639609568532,-1.3063960956853293
1,0,1,0,1100.2,544.03,148.71,13.302,1.8798,52.698,149.32120312867875,-0.6112031286787385
1,0,1,0,1100.0,542.91,149.61,13.334,2.0717,53.503,149.97225510293572,-0.3622551029357055
1,0,1,0,1064.7,548.49,120.64,11.374,4.1288,52.776,122.06660530003046,-1.4266053000304595
1,0,1,0,1071.5,547.62,125.21,11.721,3.3431,52.821,126.78747654757233,-1.5774765475723314
1,0,1,0,1100.0,542.86,148.61,13.299,1.6678,51.864,148.77765054467335,-0.16765054467333584
1,0,1,0,1099.9,542.86,148.53,13.343,1.7831,52.164,149.00059918002887,-0.47059918002887
1,0,1,0,1099.8,544.87,147.43,13.229,1.3279,52.507,147.11658003973957,0.3134199602604326
1,0,1,0,1100.0,544.03,148.0,13.256,1.6149,53.371,147.3646350508261,0.6353649491738906
1,0,1,0,1100.0,546.61,146.55,13.087,1.4936,52.86,144.8274941515803,1.7225058484197007
1,0,1,0,1100.0,545.94,146.93,13.147,1.3685,52.279,145.63533936831234,1.2946606316876625
1,0,1,0,1099.9,544.81,147.71,13.253,1.6052,52.529,147.26290574983776,0.4470942501622517
1,0,1,0,1100.1,544.63,147.92,13.21,1.6022,52.55,146.72893933375167,1.191060666248319
1,0,1,0,1100.0,545.14,147.83,13.242,1.3385,52.864,147.20509990253825,0.6249000974617616
1,0,1,0,1100.1,545.19,147.97,13.198,1.523,51.866,146.6746156674178,1.2953843325821879
1,0,1,0,1066.4,547.57,121.22,11.455,3.3318,49.754,122.02693408741094,-0.8069340874109372
1,0,1,0,1099.0,543.43,147.77,13.258,1.7435,51.004,147.96316024946697,-0.1931602494669562
1,0,1,0,1099.9,545.17,147.4,13.19,1.7106,49.635,147.16426165542674,0.2357383445732637
1,0,1,0,1099.9,543.94,147.86,13.256,1.7985,50.066,148.19795660829016,-0.33795660829014196
1,0,1,0,1099.9,545.39,147.07,13.157,1.6348,50.388,146.82523002294278,0.24476997705721715
1,0,1,0,1100.0,544.15,147.75,13.282,1.6223,50.061,148.6172276311218,-0.867227631121807
1,0,1,0,1100.0,546.67,146.16,13.129,1.8109,51.819,146.49981138151244,-0.3398113815124475
1,0,1,0,1099.7,546.74,145.81,13.097,1.444,51.333,146.1455998141536,-0.3355998141535963
1,0,1,0,1099.7,546.78,146.18,13.119,1.5188,51.968,146.54384775913556,-0.36384775913555245
1,0,1,0,1100.1,545.23,147.27,13.168,1.7897,52.051,147.34641059042895,-0.07641059042893517
1,0,1,0,1099.8,544.95,147.7,13.25,1.296,50.332,148.64128590083118,-0.9412859008311898
1,0,1,0,1091.9,545.74,141.35,12.739,1.5941,50.333,141.47216297423992,-0.12216297423992728
1,0,1,0,1052.6,549.94,110.5,10.603,3.9789,47.469,111.03283159173009,-0.532831591730087
1,0,1,0,1072.2,547.4,125.61,11.667,2.5763,48.133,125.98299304127066,-0.3729930412706608
1,0,1,0,1100.0,542.05,148.71,13.341,1.0026,49.922,149.48703473525904,-0.7770347352590363
1,0,1,0,1099.8,544.01,147.58,13.273,1.2723,52.503,148.23592561465023,-0.655925614650215
1,0,1,0,1099.9,545.56,147.0,13.13,1.3916,53.634,146.00702210278712,0.9929778972128815
1,0,1,0,1100.0,544.29,147.65,13.276,1.9693,53.916,147.96434057472794,-0.314340574727936
1,0,1,0,1100.0,545.33,147.16,13.177,1.6309,54.363,146.38249586107358,0.7775041389264175
1,0,1,0,1100.0,544.04,148.29,13.246,1.8549,54.442,147.32152914347606,0.9684708565239362
1,0,1,0,1099.9,545.75,147.25,13.122,2.0567,55.128,145.50059504061605,1.749404959383952
1,0,1,0,1099.9,545.68,147.4,13.097,2.0353,55.003,145.1676265465494,2.232373453450606
1,0,1,0,1099.9,545.45,147.75,13.123,1.6227,54.501,145.60040348892653,2.1495965110734687
1,0,1,0,1100.2,545.12,148.2,13.189,1.5519,54.979,146.59591697121706,1.6040830287829237
1,0,1,0,1100.0,543.78,148.92,13.234,1.883,55.502,147.39007288865173,1.5299271113482575
1,0,1,0,1100.0,544.06,148.54,13.221,2.0727,56.28,147.46343797967796,1.0765620203220294
1,0,1,0,1099.9,544.18,148.17,13.259,2.4105,55.839,148.31226798087835,-0.14226798087835846
1,0,1,0,1100.0,544.63,147.77,13.211,2.0516,54.27,147.8336701418389,-0.06367014183888386
1,0,1,0,1100.0,545.2,147.37,13.216,1.5761,54.14,147.96750811964466,-0.5975081196446581
1,0,1,0,1100.0,545.94,147.32,13.182,1.4663,54.391,147.66195134843855,-0.3419513484385561
1,0,1,0,1099.9,544.84,147.92,13.226,1.6602,54.187,148.4590881663176,-0.5390881663176117
1,0,1,0,1100.3,546.03,147.48,13.187,1.1124,52.986,148.06731506682112,-0.5873150668211338
1,0,1,0,1099.8,544.07,148.82,13.248,1.315,53.157,149.10343619268843,-0.2834361926884412
1,0,1,0,1100.0,545.78,147.96,13.19,1.6097,55.367,148.3952042212165,-0.4352042212164804
1,0,1,0,1099.9,544.38,148.52,13.203,1.5088,56.436,148.59996566850344,-0.07996566850343356
1,0,1,0,1100.0,545.94,147.71,13.179,1.5163,56.568,148.29604273091678,-0.5860427309167733
1,0,1,0,1100.0,545.23,148.17,13.174,1.8459,56.797,148.23101983191134,-0.061019831911352185
1,0,1,0,1100.1,544.26,148.61,13.268,1.4559,55.14,149.43534873801656,-0.8253487380165438
1,0,1,0,1099.8,544.19,148.03,13.215,1.4966,55.385,148.23042799962337,-0.200427999623372
1,0,1,0,1099.9,545.05,147.3,13.155,1.6293,55.444,146.88451363980124,0.41548636019876994
1,0,1,0,1099.9,545.67,146.37,13.159,1.4827,55.587,146.44458062386715,-0.07458062386714914
1,0,1,0,1100.0,546.87,145.79,13.061,1.4142,55.486,144.69271760333737,1.0972823966626208
1,0,1,0,1099.9,544.76,147.51,13.193,1.5857,56.642,146.33724873489268,1.1727512651073084
1,0,1,0,1100.1,545.06,147.72,13.234,1.5291,56.963,146.66438155799096,1.0556184420090347
1,0,1,0,1100.0,544.07,148.53,13.22,1.6242,56.677,146.31611429346594,2.2138857065340574
1,0,1,0,1100.1,545.84,147.31,13.118,1.897,57.336,144.88139740307875,2.4286025969212517
1,0,1,0,1100.0,545.55,147.53,13.181,2.6475,58.838,145.87666223539946,1.6533377646005363
1,0,1,0,1100.1,547.25,146.23,13.077,2.6704,58.539,144.5996286545291,1.630371345470877
1,0,1,0,1100.0,546.66,146.79,13.109,2.4725,57.937,145.2983577747348,1.4916422252651955
1,0,1,0,1100.1,544.57,148.0,13.193,1.8879,56.171,146.73757310227302,1.2624268977269821
1,0,1,0,1100.1,546.19,146.61,13.142,1.8903,55.081,146.41665863197358,0.19334136802643798
1,0,1,0,1100.1,545.25,146.88,13.195,2.1572,55.525,147.38840158966272,-0.508401589662725
1,0,1,0,1099.7,548.16,145.04,12.993,2.129,56.775,144.65590142369413,0.38409857630585975
1,0,1,0,1100.0,545.65,146.88,13.167,2.1324,56.527,147.30975261206376,-0.4297526120637656
1,0,1,0,1099.8,547.18,145.9,13.087,2.019,57.381,146.40690358008945,-0.5069035800894426
1,0,1,0,1099.3,546.13,146.43,13.114,1.5354,57.2,146.96071105458935,-0.5307110545893465
1,0,1,0,1099.9,545.37,147.43,13.178,1.484,57.058,147.98460431382944,-0.5546043138294294
1,0,1,0,1100.2,545.49,147.41,13.176,1.5938,57.512,148.02551610380937,-0.6155161038093695
1,0,1,0,1081.2,547.32,132.84,12.16,2.0668,53.282,133.58227484275687,-0.7422748427568706
1,0,1,0,1089.3,546.5,138.98,12.609,1.9212,55.227,140.0212529644719,-1.0412529644719086
1,0,1,0,1099.8,543.84,148.59,13.232,1.5091,54.535,148.90173447738903,-0.3117344773890238
1,0,1,0,1071.3,547.07,125.73,11.664,3.1798,52.796,126.313134688108,-0.5831346881079895
1,0,1,0,1099.9,543.29,148.43,13.256,1.6793,55.005,148.61133386064296,-0.1813338606429511
1,0,1,0,1099.9,543.97,147.75,13.302,2.1203,57.082,148.79072465601848,-1.040724656018483
1,0,1,0,1100.0,545.68,146.63,13.196,1.4023,56.524,146.920789142486,-0.2907891424860054
1,0,1,0,1100.1,545.32,146.82,13.16,1.2545,56.569,146.1199691473879,0.7000308526120875
1,0,1,0,1100.0,547.23,146.07,13.049,1.5801,52.571,144.24510890096235,1.824891099037643
1,0,1,0,1099.9,546.73,146.38,13.075,1.5061,50.941,144.5478322026117,1.8321677973883084
1,0,1,0,1099.9,547.26,145.55,13.041,1.7909,55.849,144.0913058435595,1.4586941564405151
1,0,1,0,1100.0,547.54,145.49,13.032,2.0361,55.994,143.96145331753144,1.5285466824685727
1,0,1,0,1099.8,546.53,146.43,13.065,2.4708,56.734,144.63113495018953,1.7988650498104732
1,0,1,0,1100.0,545.89,146.88,13.114,2.373,55.593,145.5504406464925,1.3295593535075056
1,0,1,0,1100.0,546.55,146.51,13.137,2.1932,55.508,146.0826414242821,0.4273585757179035
1,0,1,0,1100.1,545.06,147.3,13.121,1.8955,54.87,146.1205303940809,1.1794696059191097
1,0,1,0,1099.8,546.15,146.44,13.145,1.9161,54.455,146.6324024096321,-0.19240240963210908
1,0,1,0,1099.9,544.39,147.28,13.252,1.9005,54.807,148.27976931252232,-0.9997693125223179
1,0,1,0,1099.9,546.85,145.73,13.087,1.4806,55.321,146.06971009123353,-0.3397100912335418
1,0,1,0,1099.9,545.82,146.58,13.168,1.4595,55.247,147.36441897155896,-0.7844189715589494
1,0,1,0,1099.7,546.97,145.62,13.054,1.654,55.852,145.85889346669248,-0.23889346669247402
1,0,1,0,1098.4,547.15,144.93,13.014,0.84555,53.293,145.50184842977689,-0.5718484297768782
1,0,1,0,1100.1,547.09,146.08,13.096,0.93339,54.391,146.76377887317292,-0.683778873172912
1,0,1,0,1100.2,545.25,147.16,13.164,1.2254,55.085,147.80409953461117,-0.644099534611172
1,0,1,0,1100.1,546.45,146.66,13.118,1.2085,54.546,147.15771043729126,-0.49771043729126063
1,0,1,0,1099.9,545.24,147.5,13.155,1.1541,54.208,147.73281449122578,-0.23281449122578124
1,0,1,0,1099.8,546.21,146.96,13.119,1.5231,55.381,147.25532043231087,-0.29532043231085936
1,0,1,0,1100.0,544.25,148.11,13.253,1.2522,54.8,149.0236945760658,-0.9136945760657795
1,0,1,0,1099.9,544.72,147.84,13.216,1.3329,55.787,148.21424187846358,-0.3742418784635788
1,0,1,0,1100.0,544.0,147.86,13.253,1.4356,55.678,148.20170551414117,-0.3417055141411538
